Range_Series,BodyType,ManufacturerID,Odometer,Year,Engine,FuelType,InvoiceAmount
COROLLA,Hatchback,TO,80012,2019,"4 cyl, 2 L",Unleaded,24950
COROLLA,Hatchback,TO,80219,2019,"4 cyl, 2 L",Unleaded,26888
COROLLA,Hatchback,TO,82020,2018,"4 cyl, 2 L",Unleaded,29888
COROLLA,Hatchback,TO,82509,2018,"4 cyl, 2 L",Unleaded,23999
COROLLA,Hatchback,TO,91945,2019,"4 cyl, 2 L",Unleaded,26990
COROLLA,Hatchback,TO,94752,2018,"4 cyl, 2 L",Unleaded,27995
COROLLA,Hatchback,TO,138552,2018,"4 cyl, 2 L",Unleaded,20888
COROLLA,Hatchback,TO,173605,2019,"4 cyl, 2 L",Unleaded,18995
COROLLA,Sedan,TO,,2023,"4 cyl, 2 L",Unleaded,29130
COROLLA,Sedan,TO,11204,2020,"4 cyl, 2 L",Unleaded,29300
COROLLA,Sedan,TO,16566,2019,"4 cyl, 2 L",Unleaded,27990
COROLLA,Sedan,TO,47706,2019,"4 cyl, 2 L",Unleaded,29990
COROLLA,Sedan,TO,50998,2019,"4 cyl, 2 L",Unleaded,32999
COROLLA,Sedan,TO,56579,2021,"4 cyl, 2 L",Unleaded,31888
COROLLA,Sedan,TO,67864,2021,"4 cyl, 2 L",Unleaded,31990
COROLLA,Sedan,TO,86108,2019,"4 cyl, 2 L",Unleaded,25998
COROLLA,SUV,TO,,2023,"4 cyl, 2 L",Hybrid,35500
COROLLA,SUV,TO,,2023,"4 cyl, 2 L",Unleaded,36750
COROLLA,SUV,TO,32,2023,"4 cyl, 2 L",Hybrid,57344
COROLLA,SUV,TO,49,2023,"4 cyl, 2 L",Hybrid,52995
COUNTRYMAN,SUV,MI,,2023,"4 cyl, 2 L",Premium,61900
COUNTRYMAN,SUV,MI,1500,2023,"4 cyl, 2 L",Premium,75990
COUNTRYMAN,SUV,MI,23219,2021,"4 cyl, 2 L",Premium,61990
COUNTRYMAN,SUV,MI,69000,2017,"4 cyl, 2 L",Premium,38790
COUNTRYMAN,SUV,MI,120797,2011,"4 cyl, 2 L",Diesel,16200
COUNTRYMAN,SUV,MI,213779,2013,"4 cyl, 2 L",Diesel,11750
CRAFTER,Commercial,VO,,2023,"4 cyl, 2 L",Diesel,64790
CRAFTER,Commercial,VO,,2023,"4 cyl, 2 L",Diesel,65280
CRAFTER,Commercial,VO,,2023,"4 cyl, 2 L",Diesel,69290
CRAFTER,Commercial,VO,,2023,"4 cyl, 2 L",Diesel,74790
CRAFTER,Commercial,VO,101449,2020,"4 cyl, 2 L",Diesel,49888
CRAFTER,Commercial,VO,246838,2016,"4 cyl, 2 L",Diesel,27995
CRAFTER,Commercial,VO,265837,2016,"4 cyl, 2 L",Diesel,25995
CRAFTER,Ute / Tray,VO,,2023,"4 cyl, 2 L",Diesel,57580
CRAFTER,Ute / Tray,VO,,2023,"4 cyl, 2 L",Diesel,64080
CRAFTER,Ute / Tray,VO,,2023,"4 cyl, 2 L",Diesel,65590
CRAFTER,Ute / Tray,VO,,2023,"4 cyl, 2 L",Diesel,68590
CRAFTER,Ute / Tray,VO,,2023,"4 cyl, 2 L",Diesel,73290
CRAFTER,Ute / Tray,VO,,2023,"4 cyl, 2 L",Diesel,80790
CRUZE,Sedan,HO,106831,2010,"4 cyl, 2 L",Diesel,8995
CRUZE,Sedan,HO,133510,2010,"4 cyl, 2 L",Diesel,9990
CRUZE,Sedan,HO,192000,2010,"4 cyl, 2 L",Diesel,6999
CRUZE,Sedan,HO,204322,2011,"4 cyl, 2 L",Diesel,6999
CRUZE,Wagon,HO,153035,2013,"4 cyl, 2 L",Diesel,8499
CR-V,SUV,HO,46617,2016,"4 cyl, 2 L",Unleaded,24991
CR-V,SUV,HO,69967,2012,"4 cyl, 2 L",Unleaded,18990
CR-V,SUV,HO,71254,2019,"4 cyl, 2 L",Unleaded,27880
CR-V,SUV,HO,76082,2016,"4 cyl, 2 L",Unleaded,21990
CR-V,SUV,HO,88299,2015,"4 cyl, 2 L",Unleaded,24990
CR-V,SUV,HO,116874,2015,"4 cyl, 2 L",Unleaded,26089
CR-V,SUV,HO,121542,2015,"4 cyl, 2 L",Unleaded,24888
CR-V,SUV,HO,122030,2016,"4 cyl, 2 L",Unleaded,22767
CR-V,SUV,HO,150628,2013,"4 cyl, 2 L",Unleaded,16890
CR-V,SUV,HO,166509,2014,"4 cyl, 2 L",Unleaded,16990
CR-V,SUV,HO,167145,2012,"4 cyl, 2 L",Unleaded,16499
CR-V,SUV,HO,274818,2013,"4 cyl, 2 L",Unleaded,9980
CX-3,SUV,MA,,2023,"4 cyl, 2 L",Unleaded,25510
CX-3,SUV,MA,3,2023,"4 cyl, 2 L",Unleaded,31768
CX-3,SUV,MA,7,2023,"4 cyl, 2 L",Unleaded,36521
CX-3,SUV,MA,7,2023,"4 cyl, 2 L",Unleaded,41688
CX-3,SUV,MA,7,2023,"4 cyl, 2 L",Unleaded,41888
CX-3,SUV,MA,7,2023,"4 cyl, 2 L",Unleaded,42288
CX-3,SUV,MA,1420,2022,"4 cyl, 2 L",Unleaded,41988
CX-3,SUV,MA,2524,2022,"4 cyl, 2 L",Unleaded,30000
CX-3,SUV,MA,3859,2022,"4 cyl, 2 L",Unleaded,31990
CX-3,SUV,MA,3888,2019,"4 cyl, 2 L",Unleaded,30990
CX-3,SUV,MA,5136,2023,"4 cyl, 2 L",Unleaded,31950
CX-3,SUV,MA,6394,2023,"4 cyl, 2 L",Unleaded,29771
CX-3,SUV,MA,8886,2020,"4 cyl, 2 L",Unleaded,35990
CX-3,SUV,MA,9543,2022,"4 cyl, 2 L",Unleaded,29990
CX-3,SUV,MA,11700,2022,"4 cyl, 2 L",Unleaded,34987
CX-3,SUV,MA,12686,2019,"4 cyl, 2 L",Unleaded,31477
CX-3,SUV,MA,18376,2022,"4 cyl, 2 L",Unleaded,33990
CX-3,SUV,MA,19463,2021,"4 cyl, 2 L",Unleaded,28990
CX-3,SUV,MA,20094,2018,"4 cyl, 2 L",Unleaded,24888
CX-3,SUV,MA,20585,2020,"4 cyl, 2 L",Unleaded,29990
CX-3,SUV,MA,20590,2021,"4 cyl, 2 L",Unleaded,36888
CX-3,SUV,MA,23619,2022,"4 cyl, 2 L",Unleaded,30986
CX-3,SUV,MA,24204,2022,"4 cyl, 2 L",Unleaded,27450
CX-3,SUV,MA,25276,2020,"4 cyl, 2 L",Unleaded,27990
CX-3,SUV,MA,26958,2021,"4 cyl, 2 L",Unleaded,28990
CX-3,SUV,MA,30357,2020,"4 cyl, 2 L",Unleaded,26990
CX-3,SUV,MA,30764,2021,"4 cyl, 2 L",Unleaded,29900
CX-3,SUV,MA,31531,2015,"4 cyl, 2 L",Unleaded,23950
CX-3,SUV,MA,33734,2016,"4 cyl, 2 L",Unleaded,26999
CX-3,SUV,MA,37490,2021,"4 cyl, 2 L",Unleaded,33450
CX-3,SUV,MA,38179,2019,"4 cyl, 2 L",Unleaded,35990
CX-3,SUV,MA,40486,2020,"4 cyl, 2 L",Unleaded,29999
CX-3,SUV,MA,40900,2020,"4 cyl, 2 L",Unleaded,31990
CX-3,SUV,MA,43854,2017,"4 cyl, 2 L",Unleaded,24890
CX-3,SUV,MA,44002,2018,"4 cyl, 2 L",Unleaded,32999
CX-3,SUV,MA,44102,2022,"4 cyl, 2 L",Unleaded,24999
CX-3,SUV,MA,45700,2018,"4 cyl, 2 L",Unleaded,17500
CX-3,SUV,MA,46964,2019,"4 cyl, 2 L",Unleaded,27990
CX-3,SUV,MA,50526,2020,"4 cyl, 2 L",Unleaded,24989
CX-3,SUV,MA,50566,2018,"4 cyl, 2 L",Unleaded,25990
CX-3,SUV,MA,53188,2021,"4 cyl, 2 L",Unleaded,24990
CX-3,SUV,MA,56280,2016,"4 cyl, 2 L",Unleaded,24990
CX-3,SUV,MA,57450,2018,"4 cyl, 2 L",Unleaded,23990
CX-3,SUV,MA,60581,2015,"4 cyl, 2 L",Unleaded,22990
CX-3,SUV,MA,61579,2019,"4 cyl, 2 L",Unleaded,25999
CX-3,SUV,MA,65230,2018,"4 cyl, 2 L",Unleaded,25995
CX-3,SUV,MA,66969,2016,"4 cyl, 2 L",Unleaded,22900
CX-3,SUV,MA,72951,2016,"4 cyl, 2 L",Unleaded,23999
CX-3,SUV,MA,74114,2018,"4 cyl, 2 L",Unleaded,25800
CX-3,SUV,MA,81645,2017,"4 cyl, 2 L",Unleaded,22990
CX-3,SUV,MA,82395,2016,"4 cyl, 2 L",Unleaded,22990
CX-3,SUV,MA,85552,2017,"4 cyl, 2 L",Unleaded,25970
CX-3,SUV,MA,86800,2017,"4 cyl, 2 L",Unleaded,24888
CX-3,SUV,MA,92770,2019,"4 cyl, 2 L",Unleaded,23999
CX-3,SUV,MA,94051,2015,"4 cyl, 2 L",Unleaded,20390
CX-3,SUV,MA,95211,2018,"4 cyl, 2 L",Unleaded,22771
CX-3,SUV,MA,96821,2017,"4 cyl, 2 L",Unleaded,25850
CX-3,SUV,MA,97094,2018,"4 cyl, 2 L",Unleaded,23990
CX-3,SUV,MA,97573,2018,"4 cyl, 2 L",Unleaded,23990
CX-3,SUV,MA,99862,2018,"4 cyl, 2 L",Unleaded,23880
CX-3,SUV,MA,104105,2016,"4 cyl, 2 L",Unleaded,23950
CX-3,SUV,MA,109742,2016,"4 cyl, 2 L",Unleaded,24990
CX-3,SUV,MA,111266,2017,"4 cyl, 2 L",Unleaded,19670
CX-3,SUV,MA,114877,2016,"4 cyl, 2 L",Unleaded,19990
CX-3,SUV,MA,114922,2016,"4 cyl, 2 L",Unleaded,19990
CX-3,SUV,MA,118142,2018,"4 cyl, 2 L",Unleaded,23990
CX-3,SUV,MA,119269,2019,"4 cyl, 2 L",Unleaded,20986
CX-3,SUV,MA,120328,2015,"4 cyl, 2 L",Unleaded,19990
CX-3,SUV,MA,121199,2018,"4 cyl, 2 L",Unleaded,19490
CX-3,SUV,MA,123670,2015,"4 cyl, 2 L",Unleaded,20990
CX-3,SUV,MA,135088,2016,"4 cyl, 2 L",Unleaded,22990
CX-3,SUV,MA,144200,2017,"4 cyl, 2 L",Unleaded,19990
CX-3,SUV,MA,157845,2015,"4 cyl, 2 L",Unleaded,15990
CX-3,SUV,MA,190685,2015,"4 cyl, 2 L",Unleaded,17990
CX-3,SUV,MA,198886,2018,"4 cyl, 2 L",Unleaded,17999
CX-30,SUV,MA,,2023,"4 cyl, 2 L",Unleaded,31210
CX-30,SUV,MA,6,2023,"4 cyl, 2 L",Hybrid,48888
CX-30,SUV,MA,21,2023,"4 cyl, 2 L",Hybrid,40990
CX-30,SUV,MA,25,2023,"4 cyl, 2 L",Hybrid,41888
CX-30,SUV,MA,775,2022,"4 cyl, 2 L",Unleaded,42455
CX-30,SUV,MA,1006,2023,"4 cyl, 2 L",Unleaded,41990
CX-30,SUV,MA,3766,2022,"4 cyl, 2 L",Unleaded,36990
CX-30,SUV,MA,6979,2021,"4 cyl, 2 L",Unleaded,35498
CX-30,SUV,MA,10136,2021,"4 cyl, 2 L",Unleaded,35850
CX-30,SUV,MA,10291,2022,"4 cyl, 2 L",Unleaded,41950
CX-30,SUV,MA,11286,2022,"4 cyl, 2 L",Hybrid,34888
CX-30,SUV,MA,17321,2020,"4 cyl, 2 L",Unleaded,33880
CX-30,SUV,MA,18698,2021,"4 cyl, 2 L",Unleaded,32990
CX-30,SUV,MA,22985,2021,"4 cyl, 2 L",Unleaded,34990
CX-30,SUV,MA,28052,2021,"4 cyl, 2 L",Unleaded,32969
CX-30,SUV,MA,28997,2021,"4 cyl, 2 L",Unleaded,35989
CX-30,SUV,MA,76560,2020,"4 cyl, 2 L",Unleaded,31450
CX-30,SUV,MA,79326,2021,"4 cyl, 2 L",Unleaded,27990
CX-5,SUV,MA,11229,2021,"4 cyl, 2 L",Unleaded,36990
CX-5,SUV,MA,17765,2021,"4 cyl, 2 L",Unleaded,38870
CX-5,SUV,MA,19942,2019,"4 cyl, 2 L",Unleaded,32990
CX-5,SUV,MA,24399,2021,"4 cyl, 2 L",Unleaded,37990
CX-5,SUV,MA,26890,2018,"4 cyl, 2 L",Unleaded,32990
CX-5,SUV,MA,28997,2020,"4 cyl, 2 L",Unleaded,34989
CX-5,SUV,MA,33833,2016,"4 cyl, 2 L",Unleaded,25500
CX-5,SUV,MA,35464,2019,"4 cyl, 2 L",Unleaded,34990
CX-5,SUV,MA,36313,2018,"4 cyl, 2 L",Unleaded,31990
CX-5,SUV,MA,41095,2018,"4 cyl, 2 L",Unleaded,31990
CX-5,SUV,MA,42242,2018,"4 cyl, 2 L",Unleaded,32990
CX-5,SUV,MA,43908,2019,"4 cyl, 2 L",Unleaded,35250
CX-5,SUV,MA,44043,2018,"4 cyl, 2 L",Unleaded,33888
CX-5,SUV,MA,46144,2019,"4 cyl, 2 L",Unleaded,33980
CX-5,SUV,MA,48400,2019,"4 cyl, 2 L",Unleaded,33990
CX-5,SUV,MA,50301,2015,"4 cyl, 2 L",Unleaded,25990
CX-5,SUV,MA,52723,2016,"4 cyl, 2 L",Unleaded,26990
CX-5,SUV,MA,53014,2017,"4 cyl, 2 L",Unleaded,27990
CX-5,SUV,MA,53099,2016,"4 cyl, 2 L",Unleaded,28990
CX-5,SUV,MA,58408,2018,"4 cyl, 2 L",Unleaded,32499
CX-5,SUV,MA,58517,2017,"4 cyl, 2 L",Unleaded,30395
CX-5,SUV,MA,60640,2018,"4 cyl, 2 L",Unleaded,30990
CX-5,SUV,MA,64800,2014,"4 cyl, 2 L",Unleaded,22900
CX-5,SUV,MA,65615,2016,"4 cyl, 2 L",Unleaded,30880
CX-5,SUV,MA,66170,2016,"4 cyl, 2 L",Unleaded,23900
CX-5,SUV,MA,66594,2018,"4 cyl, 2 L",Unleaded,28490
CX-5,SUV,MA,71129,2015,"4 cyl, 2 L",Unleaded,20990
CX-5,SUV,MA,72713,2019,"4 cyl, 2 L",Unleaded,28989
CX-5,SUV,MA,74706,2015,"4 cyl, 2 L",Unleaded,23999
CX-5,SUV,MA,80638,2016,"4 cyl, 2 L",Unleaded,25986
CX-5,SUV,MA,81145,2018,"4 cyl, 2 L",Unleaded,27990
CX-5,SUV,MA,86381,2013,"4 cyl, 2 L",Unleaded,22990
CX-5,SUV,MA,87876,2014,"4 cyl, 2 L",Unleaded,19990
CX-5,SUV,MA,88833,2016,"4 cyl, 2 L",Unleaded,25990
CX-5,SUV,MA,93002,2016,"4 cyl, 2 L",Unleaded,22990
CX-5,SUV,MA,95756,2018,"4 cyl, 2 L",Unleaded,31990
CX-5,SUV,MA,101913,2013,"4 cyl, 2 L",Unleaded,19988
CX-5,SUV,MA,107152,2015,"4 cyl, 2 L",Unleaded,22990
CX-5,SUV,MA,109390,2016,"4 cyl, 2 L",Unleaded,19800
CX-5,SUV,MA,110366,2012,"4 cyl, 2 L",Unleaded,17990
CX-5,SUV,MA,111644,2017,"4 cyl, 2 L",Unleaded,32990
CX-5,SUV,MA,112917,2013,"4 cyl, 2 L",Unleaded,22500
CX-5,SUV,MA,116199,2014,"4 cyl, 2 L",Unleaded,22890
CX-5,SUV,MA,117307,2014,"4 cyl, 2 L",Unleaded,22590
CX-5,SUV,MA,119335,2017,"4 cyl, 2 L",Unleaded,29990
CX-5,SUV,MA,119362,2013,"4 cyl, 2 L",Unleaded,16986
CX-5,SUV,MA,124739,2017,"4 cyl, 2 L",Unleaded,26990
CX-5,SUV,MA,125844,2015,"4 cyl, 2 L",Unleaded,22990
CX-5,SUV,MA,142223,2014,"4 cyl, 2 L",Unleaded,19450
CX-5,SUV,MA,148764,2017,"4 cyl, 2 L",Unleaded,19888
CX-5,SUV,MA,165305,2017,"4 cyl, 2 L",Unleaded,20890
CX-5,SUV,MA,180445,2012,"4 cyl, 2 L",Unleaded,15488
CX-5,SUV,MA,185570,2017,"4 cyl, 2 L",Unleaded,24990
CX-5,SUV,MA,196641,2013,"4 cyl, 2 L",Unleaded,15998
CX-5,SUV,MA,202100,2012,"4 cyl, 2 L",Unleaded,14989
CX-5,SUV,MA,215359,2012,"4 cyl, 2 L",Unleaded,15999
CX-5,SUV,MA,231350,2012,"4 cyl, 2 L",Unleaded,17990
D90,SUV,LD,9,2023,"4 cyl, 2 L",Unleaded,
D90,SUV,LD,10,2023,"4 cyl, 2 L",Unleaded,37040
D90,SUV,LD,10,2023,"4 cyl, 2 L",Unleaded,37540
D90,SUV,LD,20,2023,"4 cyl, 2 L",Unleaded,37540
D90,SUV,LD,16110,2021,"4 cyl, 2 L",Unleaded,35990
D90,SUV,LD,20011,2020,"4 cyl, 2 L",Diesel,38990
D90,SUV,LD,23763,2020,"4 cyl, 2 L",Unleaded,30888
D90,SUV,LD,30105,2022,"4 cyl, 2 L",Diesel,38990
D90,SUV,LD,39739,2020,"4 cyl, 2 L",Unleaded,30500
D90,SUV,LD,40500,2017,"4 cyl, 2 L",Unleaded,28990
D90,SUV,LD,49874,2021,"4 cyl, 2 L",Unleaded,33950
D90,SUV,LD,51988,2021,"4 cyl, 2 L",Diesel,33950
D90,SUV,LD,82977,2021,"4 cyl, 2 L",Diesel,34990
D90,SUV,LD,84488,2018,"4 cyl, 2 L",Unleaded,33990
Deliver,Commercial,LD,,2023,"4 cyl, 2 L",Diesel,51042
DUALIS,SUV,NI,79319,2013,"4 cyl, 2 L",Unleaded,12980
DUALIS,SUV,NI,83477,2013,"4 cyl, 2 L",Unleaded,17990
DUALIS,SUV,NI,86454,2012,"4 cyl, 2 L",Unleaded,19990
DUALIS,SUV,NI,104211,2013,"4 cyl, 2 L",Unleaded,16990
DUALIS,SUV,NI,111777,2013,"4 cyl, 2 L",Unleaded,16990
DUALIS,SUV,NI,121894,2012,"4 cyl, 2 L",Unleaded,11990
DUALIS,SUV,NI,141794,2012,"4 cyl, 2 L",Unleaded,11999
DUALIS,SUV,NI,144952,2010,"4 cyl, 2 L",Unleaded,14913
DUALIS,SUV,NI,149632,2011,"4 cyl, 2 L",Unleaded,13990
DUALIS,SUV,NI,153055,2013,"4 cyl, 2 L",Unleaded,16490
DUALIS,SUV,NI,155586,2008,"4 cyl, 2 L",Unleaded,6995
DUALIS,SUV,NI,157645,2012,"4 cyl, 2 L",Unleaded,13990
DUALIS,SUV,NI,162515,2012,"4 cyl, 2 L",Unleaded,16999
DUALIS,SUV,NI,166000,2011,"4 cyl, 2 L",Unleaded,9995
DUALIS,SUV,NI,173342,2010,"4 cyl, 2 L",Unleaded,12490
DUALIS,SUV,NI,175187,2013,"4 cyl, 2 L",Unleaded,12999
DUALIS,SUV,NI,175749,2010,"4 cyl, 2 L",Unleaded,8950
DUALIS,SUV,NI,181279,2013,"4 cyl, 2 L",Unleaded,7990
DUALIS,SUV,NI,184256,2011,"4 cyl, 2 L",Unleaded,8995
DUALIS,SUV,NI,187878,2012,"4 cyl, 2 L",Unleaded,11999
DUALIS,SUV,NI,190255,2009,"4 cyl, 2 L",Unleaded,9989
DUALIS,SUV,NI,190400,2008,"4 cyl, 2 L",Unleaded,8000
DUALIS,SUV,NI,192852,2012,"4 cyl, 2 L",Unleaded,11888
DUALIS,SUV,NI,194000,2010,"4 cyl, 2 L",Unleaded,10990
DUALIS,SUV,NI,200774,2011,"4 cyl, 2 L",Unleaded,10950
DUALIS,SUV,NI,202257,2011,"4 cyl, 2 L",Unleaded,9499
DUALIS,SUV,NI,203547,2013,"4 cyl, 2 L",Unleaded,12990
DUALIS,SUV,NI,212069,2013,"4 cyl, 2 L",Unleaded,9800
DUALIS,SUV,NI,214467,2010,"4 cyl, 2 L",Unleaded,9949
DUALIS,SUV,NI,218776,2013,"4 cyl, 2 L",Unleaded,9995
DUALIS,SUV,NI,220004,2010,"4 cyl, 2 L",Unleaded,8999
DUALIS,SUV,NI,222099,2011,"4 cyl, 2 L",Unleaded,7499
DUALIS,SUV,NI,235949,2011,"4 cyl, 2 L",Unleaded,3200
DUALIS,SUV,NI,236131,2008,"4 cyl, 2 L",Unleaded,8990
DUALIS,SUV,NI,390488,2012,"4 cyl, 2 L",Unleaded,12990
E200,Coupe,ME,,2023,"4 cyl, 2 L",Premium,114500
E200,Coupe,ME,47899,2015,"4 cyl, 2 L",Premium,44990
E200,Coupe,ME,50400,2014,"4 cyl, 2 L",Premium,34950
E200,Coupe,ME,88507,2015,"4 cyl, 2 L",Premium,35990
E200,Sedan,ME,42679,2016,"4 cyl, 2 L",Premium,51800
E200,Sedan,ME,76233,2021,"4 cyl, 2 L",Premium,77880
E200,Sedan,ME,76300,2017,"4 cyl, 2 L",Premium,48800
E200,Sedan,ME,88315,2014,"4 cyl, 2 L",Premium,31800
E200,Sedan,ME,99997,2018,"4 cyl, 2 L",Premium,49990
E2000,Commercial,MA,369953,2000,"4 cyl, 2 L",Unleaded,5990
E220,Sedan,ME,58994,2018,"4 cyl, 2 L",Diesel,59800
E220,Sedan,ME,126851,2016,"4 cyl, 2 L",Diesel,42490
E250,Convertible,ME,69114,2015,"4 cyl, 2 L",Premium,42800
E250,Coupe,ME,118101,2015,"4 cyl, 2 L",Premium,34950
E250,Sedan,ME,25858,2013,"4 cyl, 2 L",Premium,42990
E250,Sedan,ME,99352,2014,"4 cyl, 2 L",Premium,34990
E300,Convertible,ME,47756,2017,"4 cyl, 2 L",Premium,84800
E300,Coupe,ME,35200,2017,"4 cyl, 2 L",Premium,73800
E300,Coupe,ME,51816,2018,"4 cyl, 2 L",Premium,71800
E300,Sedan,ME,33145,2017,"4 cyl, 2 L",Premium,67868
E350,Sedan,ME,8617,2023,"4 cyl, 2 L",Hybrid,134800
ELANTRA,Hatchback,HY,185413,2004,"4 cyl, 2 L",Unleaded,2995
ELANTRA,Sedan,HY,26264,2018,"4 cyl, 2 L",Unleaded,26090
ELANTRA,Sedan,HY,30324,2017,"4 cyl, 2 L",Unleaded,19670
ELANTRA,Sedan,HY,49963,2018,"4 cyl, 2 L",Unleaded,25800
ELANTRA,Sedan,HY,51966,2018,"4 cyl, 2 L",Unleaded,21990
ELANTRA,Sedan,HY,53622,2019,"4 cyl, 2 L",Unleaded,23990
ELANTRA,Sedan,HY,63608,2018,"4 cyl, 2 L",Unleaded,21980
ELANTRA,Sedan,HY,68274,2017,"4 cyl, 2 L",Unleaded,17990
ELANTRA,Sedan,HY,70000,2017,"4 cyl, 2 L",Unleaded,21990
ELANTRA,Sedan,HY,72823,2016,"4 cyl, 2 L",Unleaded,19990
ELANTRA,Sedan,HY,74725,2017,"4 cyl, 2 L",Unleaded,20999
ELANTRA,Sedan,HY,74833,2020,"4 cyl, 2 L",Unleaded,23950
ELANTRA,Sedan,HY,89239,2016,"4 cyl, 2 L",Unleaded,19990
ELANTRA,Sedan,HY,94656,2017,"4 cyl, 2 L",Unleaded,15990
ELANTRA,Sedan,HY,102464,2019,"4 cyl, 2 L",Unleaded,19888
ELANTRA,Sedan,HY,105794,2018,"4 cyl, 2 L",Unleaded,18888
ELANTRA,Sedan,HY,111886,2017,"4 cyl, 2 L",Unleaded,18977
ELANTRA,Sedan,HY,112950,2004,"4 cyl, 2 L",Unleaded,6499
ELANTRA,Sedan,HY,117500,2018,"4 cyl, 2 L",Unleaded,21990
ELANTRA,Sedan,HY,152100,2017,"4 cyl, 2 L",Unleaded,16990
ELANTRA,Sedan,HY,225901,2008,"4 cyl, 2 L",Unleaded,4300
ENDURA,SUV,FO,26504,2018,"4 cyl, 2 L",Diesel,37990
ENDURA,SUV,FO,30900,2018,"4 cyl, 2 L",Diesel,34950
ENDURA,SUV,FO,32909,2019,"4 cyl, 2 L",Diesel,40888
ENDURA,SUV,FO,35917,2019,"4 cyl, 2 L",Diesel,36990
ENDURA,SUV,FO,46193,2018,"4 cyl, 2 L",Diesel,37990
ENDURA,SUV,FO,55812,2019,"4 cyl, 2 L",Diesel,34990
ENDURA,SUV,FO,56124,2019,"4 cyl, 2 L",Diesel,39990
ENDURA,SUV,FO,56644,2019,"4 cyl, 2 L",Diesel,36950
ENDURA,SUV,FO,61887,2019,"4 cyl, 2 L",Diesel,34800
ENDURA,SUV,FO,61948,2019,"4 cyl, 2 L",Diesel,36990
ENDURA,SUV,FO,74472,2018,"4 cyl, 2 L",Diesel,32990
ENDURA,SUV,FO,75406,2018,"4 cyl, 2 L",Diesel,36990
ENDURA,SUV,FO,81500,2018,"4 cyl, 2 L",Diesel,30988
ENDURA,SUV,FO,94557,2018,"4 cyl, 2 L",Diesel,32990
ENDURA,SUV,FO,96831,2019,"4 cyl, 2 L",Diesel,31999
EOS,Convertible,VO,126500,2011,"4 cyl, 2 L",Premium,19990
EOS,Convertible,VO,130259,2007,"4 cyl, 2 L",Premium,9420
EOS,Convertible,VO,141397,2007,"4 cyl, 2 L",Premium,9999
EOS,Convertible,VO,159876,2007,"4 cyl, 2 L",Premium,15990
EOS,Convertible,VO,192158,2007,"4 cyl, 2 L",Diesel,11490
E-PACE,SUV,JA,,2023,"4 cyl, 2 L",Premium,72100
E-PACE,SUV,JA,,2023,"4 cyl, 2 L",Premium,75900
E-PACE,SUV,JA,12,2020,"4 cyl, 2 L",Premium,
E-PACE,SUV,JA,31120,2019,"4 cyl, 2 L",Diesel,51888
E-PACE,SUV,JA,39602,2018,"4 cyl, 2 L",Diesel,49888
E-PACE,SUV,JA,42827,2019,"4 cyl, 2 L",Premium,51995
E-PACE,SUV,JA,43311,2017,"4 cyl, 2 L",Diesel,47888
E-PACE,SUV,JA,81990,2018,"4 cyl, 2 L",Diesel,36100
E-PACE,SUV,JA,95000,2018,"4 cyl, 2 L",Diesel,42000
Epica,Sedan,HO,157000,2011,"4 cyl, 2 L",Diesel,8888
EQUINOX,SUV,HO,54676,2018,"4 cyl, 2 L",Premium,32990
EQUINOX,SUV,HO,67771,2018,"4 cyl, 2 L",Premium,27980
EQUINOX,SUV,HO,69707,2018,"4 cyl, 2 L",Premium,28990
EQUINOX,SUV,HO,89693,2017,"4 cyl, 2 L",Premium,22987
EQUINOX,SUV,HO,92818,2018,"4 cyl, 2 L",Premium,24990
EQUINOX,SUV,HO,94017,2018,"4 cyl, 2 L",Premium,29999
EQUINOX,SUV,HO,101002,2017,"4 cyl, 2 L",Premium,26886
EQUINOX,SUV,HO,101111,2018,"4 cyl, 2 L",Premium,27888
EQUINOX,SUV,HO,127183,2017,"4 cyl, 2 L",Premium,20990
EQUINOX,SUV,HO,137264,2018,"4 cyl, 2 L",Premium,24990
ESCAPE,SUV,FO,55,2022,"4 cyl, 2 L",Premium,42290
ESCAPE,SUV,FO,2512,2022,"4 cyl, 2 L",Premium,38999
ESCAPE,SUV,FO,3476,2022,"4 cyl, 2 L",Premium,36979
ESCAPE,SUV,FO,4403,2022,"4 cyl, 2 L",Premium,42950
ESCAPE,SUV,FO,4586,2022,"4 cyl, 2 L",Premium,54990
ESCAPE,SUV,FO,6567,2020,"4 cyl, 2 L",Premium,32990
ESCAPE,SUV,FO,6641,2022,"4 cyl, 2 L",Premium,37999
ESCAPE,SUV,FO,6794,2022,"4 cyl, 2 L",Premium,48409
ESCAPE,SUV,FO,8421,2022,"4 cyl, 2 L",Premium,44990
ESCAPE,SUV,FO,10533,2022,"4 cyl, 2 L",Premium,45700
ESCAPE,SUV,FO,11093,2022,"4 cyl, 2 L",Premium,44705
ESCAPE,SUV,FO,11529,2022,"4 cyl, 2 L",Premium,39800
ESCAPE,SUV,FO,13060,2022,"4 cyl, 2 L",Premium,48999
ESCAPE,SUV,FO,13467,2022,"4 cyl, 2 L",Premium,41990
ESCAPE,SUV,FO,14192,2022,"4 cyl, 2 L",Premium,45888
ESCAPE,SUV,FO,30347,2017,"4 cyl, 2 L",Diesel,29900
ESCAPE,SUV,FO,30442,2019,"4 cyl, 2 L",Premium,35888
ESCAPE,SUV,FO,30553,2019,"4 cyl, 2 L",Premium,33705
